tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		mt	165.7	-20.4	2	10	-1	2.3	5.9	828	803	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		py	174.0	-15.7	2	3	-1	8.1	7.6	573	523	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-9a		TU3-9																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		mt	83.3	51.9	2	10	0	2.3	5.9	828	803	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		pdf	54.5	76.8	2	4	0	104.3	2.7	423	273	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		mt	299.8	-41.2	2	19	-1	2.0	6.3	853	800	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		pdf	187.4	38.7	2	4	-1	104.3	2.7	423	273	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		mt	318.0	-39.2	2	19	0	2.0	6.3	853	800	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-1a		TU4-1																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		mt	318.0	-39.2	2	19	100	2.0	6.3	853	800	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-1a	TU4-1a_LP-DIR-T	TU4-1		pdf	54.5	76.8	2	4	100	104.3	2.7	423	273	K		hargrave 2024-04-13 20:55:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		mt	315.1	-49.8	2	15	-1	1.8	4.7	853	813	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		pdf	343.1	32.0	2	4	100	77.3	5.2	423	273	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		mt	323.2	-48.2	2	15	100	1.8	4.7	853	813	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-2a		TU4-2																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		mt	323.2	-48.2	2	15	0	1.8	4.7	853	813	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		pdf	229.5	-6.5	2	4	-1	77.3	5.2	423	273	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-2a	TU4-2a_LP-DIR-T	TU4-2		pdf	343.1	32.0	2	4	0	77.3	5.2	423	273	K		hargrave 2024-04-13 20:56:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		mt	292.4	-58.4	2	11	-1	1.6	5.4	853	821	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		pdf	206.7	27.7	2	4	-1	87.2	8.9	423	273	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		mt	314.8	-44.5	2	11	0	1.6	5.4	853	821	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		pdf	341.2	64.8	2	4	0	87.2	8.9	423	273	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		pdf	341.2	64.8	2	4	100	87.2	8.9	423	273	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-3a		TU4-3																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-3a	TU4-3a_LP-DIR-T	TU4-3		mt	314.8	-44.5	2	11	100	1.6	5.4	853	821	K		hargrave 2024-04-13 20:58:55	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		mt	276.9	-48.2	2	21	-1	6.1	7.0	853	793	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		pdf	214.1	43.4	2	4	-1	90.6	1.4	423	273	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		mt	320.1	-40.1	2	21	0	6.1	7.0	853	793	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		pdf	340.9	65.7	2	4	0	90.6	1.4	423	273	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		mt	320.1	-40.1	2	21	100	6.1	7.0	853	793	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-4a	TU4-4a_LP-DIR-T	TU4-4		pdf	340.9	65.7	2	4	100	90.6	1.4	423	273	K		hargrave 2024-04-13 21:00:26	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-4a		TU4-4																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		mt	315.1	-32.0	2	21	100	5.3	10.5	853	793	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-5a		TU4-5																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		mt	286.9	-40.3	2	21	-1	5.3	10.5	853	793	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		pdf	220.2	23.2	2	4	-1	75.0	4.3	423	273	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		mt	315.1	-32.0	2	21	0	5.3	10.5	853	793	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		pdf	342.1	53.5	2	4	0	75.0	4.3	423	273	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-5a	TU4-5a_LP-DIR-T	TU4-5		pdf	342.1	53.5	2	4	100	75.0	4.3	423	273	K		hargrave 2024-04-13 21:02:10	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		pdf	2.3	51.6	2	4	100	85.0	3.6	423	273	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-6a		TU4-6																	This study	LP-NOMAG				Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		mt	324.1	-38.5	2	21	100	4.6	9.0	853	793	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		mt	295.8	-33.6	2	21	-1	4.6	9.0	853	793	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		pdf	229.8	40.8	2	4	-1	85.0	3.6	423	273	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		mt	324.1	-38.5	2	21	0	4.6	9.0	853	793	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU4-6a	TU4-6a_LP-DIR-T	TU4-6		pdf	2.3	51.6	2	4	0	85.0	3.6	423	273	K		hargrave 2024-04-13 21:06:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU4
TU5-1a	TU5-1a_LP-DIR-T	TU5-1		mmt	314.7	-54.6	1	27	0	3.8	5.5	853	773	K		hargrave 2024-04-13 21:08:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-1a	TU5-1a_LP-DIR-T	TU5-1		mmt	348.3	-60.5	1	27	-1	3.8	5.5	853	773	K		hargrave 2024-04-13 21:08:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-1a		TU5-1																	This study	LP-NOMAG				Grenville orogen	TU5
TU5-1a	TU5-1a_LP-DIR-T	TU5-1		mmt	314.7	-54.6	1	27	100	3.8	5.5	853	773	K		hargrave 2024-04-13 21:08:08	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-2a		TU5-2																	This study	LP-NOMAG				Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mmt	315.2	-20.8	2	22	-1	9.8	7.8	833	773	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mt	343.4	-13.0	2	4	-1	2.6	0.9	853	839	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mmt	315.1	-48.2	2	22	0	9.8	7.8	833	773	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mt	345.5	-72.6	2	4	100	2.6	0.9	853	839	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mmt	315.1	-48.2	2	22	100	9.8	7.8	833	773	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-2a	TU5-2a_LP-DIR-T	TU5-2		mt	345.5	-72.6	2	4	0	2.6	0.9	853	839	K		hargrave 2024-04-13 21:09:39	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-3a		TU5-3																	This study	LP-NOMAG				Grenville orogen	TU5
TU5-3a	TU5-3a_LP-DIR-T	TU5-3		mmt	323.7	-52.7	1	28	-1	3.8	3.0	853	768	K		hargrave 2024-04-13 21:11:18	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-3a	TU5-3a_LP-DIR-T	TU5-3		mmt	304.7	-55.2	1	28	0	3.8	3.0	853	768	K		hargrave 2024-04-13 21:11:18	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-3a	TU5-3a_LP-DIR-T	TU5-3		mmt	304.7	-55.2	1	28	100	3.8	3.0	853	768	K		hargrave 2024-04-13 21:11:18	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-4a		TU5-4																	This study	LP-NOMAG				Grenville orogen	TU5
TU5-4a	TU5-4a_LP-DIR-T	TU5-4		mmt	276.4	-64.5	1	11	-1	10.7	6.5	800	763	K		hargrave 2024-04-13 21:12:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-4a	TU5-4a_LP-DIR-T	TU5-4		mmt	312.0	-53.0	1	11	0	10.7	6.5	800	763	K		hargrave 2024-04-13 21:12:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-4a	TU5-4a_LP-DIR-T	TU5-4		mmt	312.0	-53.0	1	11	100	10.7	6.5	800	763	K		hargrave 2024-04-13 21:12:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-5a	TU5-5a_LP-DIR-T	TU5-5		mmt	316.8	-42.4	1	9	100	16.4	6.5	796	768	K		hargrave 2024-04-10 09:54:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-5a	TU5-5a_LP-DIR-T	TU5-5		mmt	303.4	-29.4	1	9	-1	16.4	6.5	796	768	K		hargrave 2024-04-10 09:54:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-5a	TU5-5a_LP-DIR-T	TU5-5		mmt	316.8	-42.4	1	9	0	16.4	6.5	796	768	K		hargrave 2024-04-10 09:54:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-5a		TU5-5																	This study	LP-NOMAG				Grenville orogen	TU5
TU5-6a	TU5-6a_LP-DIR-T	TU5-6		mmt	312.5	-33.9	1	12	-1	4.3	8.4	800	753	K		hargrave 2024-04-10 09:58:35	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU5
TU5-6a	TU5-6a_LP-DIR-T	TU5-6		mmt	322.6	-52.3	1	12	0	4.3	8.4	800	753	K		hargrave 2024-04-10 09:58:35	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU5
TU5-6a	TU5-6a_LP-DIR-T	TU5-6		mmt	322.6	-52.3	1	12	100	4.3	8.4	800	753	K		hargrave 2024-04-10 09:58:35	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU5
TU5-6a		TU5-6																	This study	LP-NOMAG				Grenville orogen	TU5
WS1-1a		WS1-1																	This study	LP-NOMAG				Grenville orogen	WS1
WS1-2a		WS1-2																	This study	LP-NOMAG				Grenville orogen	WS1
WS1-3a		WS1-3																	This study	LP-NOMAG				Grenville orogen	WS1
WS1-4a		WS1-4																	This study	LP-NOMAG				Grenville orogen	WS1
WS1-5a		WS1-5																	This study	LP-NOMAG				Grenville orogen	WS1
WS1-6a		WS1-6																	This study	LP-NOMAG				Grenville orogen	WS1
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		pdf	236.7	32.9	2	3	-1	28.3	2.2	373	273	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		mmt	339.8	-39.3	2	14	0	5.9	21.4	843	804	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		pdf	357.2	43.8	2	3	0	28.3	2.2	373	273	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		mmt	264.7	-47.9	2	14	-1	5.9	21.4	843	804	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		pdf	357.2	43.8	2	3	100	28.3	2.2	373	273	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-1a	WS2-1a_LP-DIR-T	WS2-1		mmt	339.8	-39.3	2	14	100	5.9	21.4	843	804	K		hargrave 2024-04-12 08:13:56	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-1a		WS2-1																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-2a		WS2-2																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-3a		WS2-3																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-3a	WS2-3a_LP-DIR-T	WS2-3		pdf	9.8	44.0	1	3	100	37.2	34.7	373	273	K		hargrave 2024-04-12 08:17:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-3a	WS2-3a_LP-DIR-T	WS2-3		pdf	9.8	44.0	1	3	0	37.2	34.7	373	273	K		hargrave 2024-04-12 08:17:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-3a	WS2-3a_LP-DIR-T	WS2-3		pdf	220.8	4.8	1	3	-1	37.2	34.7	373	273	K		hargrave 2024-04-12 08:17:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		mmt	343.6	-43.6	2	9	0	11.2	18.0	845	823	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		pdf	225.4	-10.5	2	4	-1	19.0	2.0	423	273	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		pdf	4.7	19.0	2	4	100	19.0	2.0	423	273	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		mmt	343.6	-43.6	2	9	100	11.2	18.0	845	823	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		pdf	4.7	19.0	2	4	0	19.0	2.0	423	273	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-4a	WS2-4a_LP-DIR-T	WS2-4		mmt	266.7	-71.0	2	9	-1	11.2	18.0	845	823	K		hargrave 2024-04-12 08:19:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-4a		WS2-4																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-5a		WS2-5																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-5a	WS2-5a_LP-DIR-T	WS2-5		mmt	293.8	-66.9	1	9	-1	2.6	7.2	838	816	K		hargrave 2024-04-12 08:20:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS2-5a	WS2-5a_LP-DIR-T	WS2-5		mmt	349.2	-36.7	1	9	100	2.6	7.2	838	816	K		hargrave 2024-04-12 08:20:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-5a	WS2-5a_LP-DIR-T	WS2-5		mmt	349.2	-36.7	1	9	0	2.6	7.2	838	816	K		hargrave 2024-04-12 08:20:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-6a		WS2-6																	This study	LP-NOMAG				Grenville orogen	WS2
WS2-6a	WS2-6a_LP-DIR-T	WS2-6		mt	263.6	-54.7	1	6	100	5.7	7.0	865	845	K		hargrave 2024-04-19 16:30:14	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS2
WS2-6a	WS2-6a_LP-DIR-T	WS2-6		mt	263.6	-54.7	1	6	0	5.7	7.0	865	845	K		hargrave 2024-04-19 16:30:14	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS2
WS2-6a	WS2-6a_LP-DIR-T	WS2-6		mt	32.0	-54.6	1	6	-1	5.7	7.0	865	845	K		hargrave 2024-04-19 16:30:14	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS2
WS3-1a	WS3-1a_LP-DIR-T	WS3-1		py	159.2	42.7	1	7	-1	6.4	2.2	653	523	K		hargrave 2024-04-12 08:26:12	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-1a	WS3-1a_LP-DIR-T	WS3-1		py	158.4	61.6	1	7	100	6.4	2.2	653	523	K		hargrave 2024-04-12 08:26:12	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-1a		WS3-1																	This study	LP-NOMAG				Grenville orogen	WS3
WS3-1a	WS3-1a_LP-DIR-T	WS3-1		py	158.4	61.6	1	7	0	6.4	2.2	653	523	K		hargrave 2024-04-12 08:26:12	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-2a	WS3-2a_LP-DIR-T	WS3-2		mt	65.3	-4.9	1	5	-1	1.0	4.5	853	838	K		hargrave 2024-04-19 16:32:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-2a	WS3-2a_LP-DIR-T	WS3-2		mt	112.7	-14.0	1	5	0	1.0	4.5	853	838	K		hargrave 2024-04-19 16:32:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-2a	WS3-2a_LP-DIR-T	WS3-2		mt	112.7	-14.0	1	5	100	1.0	4.5	853	838	K		hargrave 2024-04-19 16:32:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-2a		WS3-2																	This study	LP-NOMAG				Grenville orogen	WS3
WS3-3a	WS3-3a_LP-DIR-T	WS3-3		py	130.3	41.4	1	11	-1	12.3	5.5	673	373	K		hargrave 2024-04-12 08:29:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-3a	WS3-3a_LP-DIR-T	WS3-3		py	105.3	53.5	1	11	0	12.3	5.5	673	373	K		hargrave 2024-04-12 08:29:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-3a		WS3-3																	This study	LP-NOMAG				Grenville orogen	WS3
